EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 18-04-2024
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 PP   : Sea level pressure in 0.1 hPa
30-34 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station KREMSMUENSTER (TAWES), AUSTRIA (STAID: 11)
Blended and updated with sources:2148 125512 136484 911012 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   PP, Q_PP
    11,136484,18760324,10090,    0
    11,136484,18760325, 9993,    0
    11,136484,18760326, 9951,    0
    11,136484,18760327,10056,    0
    11,136484,18760328,10043,    0
    11,136484,18760329,10031,    0
    11,136484,18760330,10135,    0
    11,136484,18760331,10088,    0
    11,136484,18760401,10056,    0
    11,136484,18760402,10097,    0
    11,136484,18760403,10176,    0
    11,136484,18760404,10262,    0
    11,136484,18760405,10249,    0
    11,136484,18760406,10253,    0
    11,136484,18760407,10217,    0
    11,136484,18760408,10241,    0
    11,136484,18760409,10181,    0
    11,136484,18760410,10139,    0
    11,136484,18760411,10079,    0
    11,136484,18760412,10115,    0
    11,136484,18760413,10152,    0
    11,136484,18760414,10141,    0
    11,136484,18760415,10151,    0
    11,136484,18760416,10078,    0
    11,136484,18760417,10014,    0
    11,136484,18760418,10034,    0
    11,136484,18760419,10005,    0
    11,136484,18760420,10066,    0
    11,136484,18760421,10075,    0
    11,136484,18760422,10062,    0
    11,136484,18760423,10135,    0
    11,136484,18760424,10119,    0
    11,136484,18760425,10176,    0
    11,136484,18760426,10192,    0
    11,136484,18760427,10165,    0
    11,136484,18760428,10104,    0
    11,136484,18760429,10074,    0
    11,136484,18760430,10093,    0
    11,136484,18760501,10094,    0
    11,136484,18760502,10129,    0
    11,136484,18760503,10192,    0
    11,136484,18760504,10266,    0
    11,136484,18760505,10214,    0
    11,136484,18760506,10180,    0
    11,136484,18760507,10183,    0
    11,136484,18760508,10213,    0
    11,136484,18760509,10193,    0
    11,136484,18760510,10195,    0
    11,136484,18760511,10159,    0
    11,136484,18760512,10143,    0
    11,136484,18760513,10143,    0
    11,136484,18760514,10147,    0
    11,136484,18760515,10146,    0
    11,136484,18760516,10163,    0
    11,136484,18760517,10179,    0
    11,136484,18760518,10171,    0
    11,136484,18760519,10217,    0
    11,136484,18760520,10241,    0
    11,136484,18760521,10192,    0
    11,136484,18760522,10161,    0
    11,136484,18760523,10150,    0
    11,136484,18760524,10115,    0
    11,136484,18760525,10075,    0
    11,136484,18760526,10071,    0
    11,136484,18760527,10106,    0
    11,136484,18760528,10190,    0
    11,136484,18760529,10237,    0
    11,136484,18760530,10221,    0
    11,136484,18760531,10155,    0
    11,136484,18760601,10171,    0
    11,136484,18760602,10153,    0
    11,136484,18760603,10133,    0
    11,136484,18760604,10167,    0
    11,136484,18760605,10194,    0
    11,136484,18760606,10179,    0
    11,136484,18760607,10144,    0
    11,136484,18760608,10094,    0
    11,136484,18760609,10035,    0
    11,136484,18760610,10027,    0
    11,136484,18760611,10022,    0
    11,136484,18760612,10072,    0
    11,136484,18760613,10128,    0
    11,136484,18760614,10167,    0
    11,136484,18760615,10154,    0
    11,136484,18760616,10110,    0
    11,136484,18760617,10191,    0
    11,136484,18760618,10220,    0
    11,136484,18760619,10216,    0
    11,136484,18760620,10192,    0
    11,136484,18760621,10146,    0
    11,136484,18760622,10143,    0
    11,136484,18760623,10115,    0
    11,136484,18760624,10104,    0
    11,136484,18760625,10108,    0
    11,136484,18760626,10094,    0
    11,136484,18760627,10156,    0
    11,136484,18760628,10182,    0
    11,136484,18760629,10121,    0
    11,136484,18760630,10119,    0
    11,136484,18760701,10156,    0
    11,136484,18760702,10154,    0
    11,136484,18760703,10197,    0
    11,136484,18760704,10186,    0
    11,136484,18760705,10166,    0
    11,136484,18760706,10188,    0
    11,136484,18760707,10185,    0
    11,136484,18760708,10162,    0
    11,136484,18760709,10183,    0
    11,136484,18760710,10197,    0
    11,136484,18760711,10201,    0
    11,136484,18760712,10247,    0
    11,136484,18760713,10263,    0
    11,136484,18760714,10264,    0
    11,136484,18760715,10261,    0
    11,136484,18760716,10224,    0
    11,136484,18760717,10209,    0
    11,136484,18760718,10165,    0
    11,136484,18760719,10125,    0
    11,136484,18760720,10182,    0
    11,136484,18760721,10207,    0
    11,136484,18760722,10199,    0
    11,136484,18760723,10175,    0
    11,136484,18760724,10143,    0
    11,136484,18760725,10141,    0
    11,136484,18760726,10197,    0
    11,136484,18760727,10159,    0
    11,136484,18760728,10132,    0
    11,136484,18760729,10154,    0
    11,136484,18760730,10230,    0
    11,136484,18760731,10163,    0
    11,136484,18760801,10180,    0
    11,136484,18760802,10187,    0
    11,136484,18760803,10144,    0
    11,136484,18760804,10209,    0
    11,136484,18760805,10213,    0
    11,136484,18760806,10228,    0
    11,136484,18760807,10241,    0
    11,136484,18760808,10219,    0
    11,136484,18760809,10193,    0
    11,136484,18760810,10196,    0
    11,136484,18760811,10233,    0
    11,136484,18760812,10226,    0
    11,136484,18760813,10178,    0
    11,136484,18760814,10164,    0
    11,136484,18760815,10153,    0
    11,136484,18760816,10143,    0
    11,136484,18760817,10170,    0
    11,136484,18760818,10201,    0
    11,136484,18760819,10174,    0
    11,136484,18760820,10153,    0
    11,136484,18760821,10154,    0
    11,136484,18760822,10130,    0
    11,136484,18760823,10092,    0
    11,136484,18760824,10031,    0
    11,136484,18760825,10063,    0
    11,136484,18760826,10146,    0
    11,136484,18760827,10142,    0
    11,136484,18760828,10163,    0
    11,136484,18760829,10218,    0
    11,136484,18760830,10137,    0
    11,136484,18760831,10035,    0
    11,136484,18760901,10082,    0
    11,136484,18760902,10140,    0
    11,136484,18760903,10182,    0
    11,136484,18760904,10208,    0
    11,136484,18760905,10183,    0
    11,136484,18760906,10162,    0
    11,136484,18760907,10113,    0
    11,136484,18760908,10044,    0
    11,136484,18760909,10093,    0
    11,136484,18760910,10127,    0
    11,136484,18760911,10144,    0
    11,136484,18760912,10108,    0
    11,136484,18760913,10096,    0
    11,136484,18760914,10053,    0
    11,136484,18760915,10080,    0
    11,136484,18760916,10112,    0
    11,136484,18760917,10153,    0
    11,136484,18760918,10193,    0
    11,136484,18760919,10220,    0
    11,136484,18760920,10258,    0
    11,136484,18760921,10243,    0
    11,136484,18760922,10230,    0
    11,136484,18760923,10207,    0
    11,136484,18760924,10181,    0
    11,136484,18760925,10157,    0
    11,136484,18760926,10152,    0
    11,136484,18760927,10103,    0
    11,136484,18760928,10084,    0
    11,136484,18760929,10094,    0
    11,136484,18760930,10081,    0
    11,136484,18761001,10083,    0
    11,136484,18761002,10252,    0
    11,136484,18761003,10234,    0
    11,136484,18761004,10227,    0
    11,136484,18761005,10213,    0
    11,136484,18761006,10211,    0
    11,136484,18761007,10206,    0
    11,136484,18761008,10207,    0
    11,136484,18761009,10161,    0
    11,136484,18761010,10141,    0
    11,136484,18761011,10124,    0
    11,136484,18761012,10156,    0
    11,136484,18761013,10170,    0
    11,136484,18761014,10153,    0
    11,136484,18761015,10148,    0
    11,136484,18761016,10148,    0
    11,136484,18761017,10126,    0
    11,136484,18761018,10104,    0
    11,136484,18761019,10083,    0
    11,136484,18761020,10083,    0
    11,136484,18761021,10125,    0
    11,136484,18761022,10151,    0
    11,136484,18761023,10185,    0
    11,136484,18761024,10214,    0
    11,136484,18761025,10241,    0
    11,136484,18761026,10230,    0
    11,136484,18761027,10227,    0
    11,136484,18761028,10207,    0
    11,136484,18761029,10219,    0
    11,136484,18761030,10161,    0
    11,136484,18761031,10125,    0
    11,136484,18761101,10138,    0
    11,136484,18761102,10232,    0
    11,136484,18761103,10229,    0
    11,136484,18761104,10195,    0
    11,136484,18761105,10233,    0
    11,136484,18761106,10184,    0
    11,136484,18761107,10139,    0
    11,136484,18761108,10124,    0
    11,136484,18761109,10119,    0
    11,136484,18761110,10172,    0
    11,136484,18761111,10269,    0
    11,136484,18761112,10178,    0
    11,136484,18761113,10114,    0
    11,136484,18761114,10175,    0
    11,136484,18761115,10153,    0
    11,136484,18761116,10122,    0
    11,136484,18761117,10189,    0
    11,136484,18761118,10244,    0
    11,136484,18761119,10181,    0
    11,136484,18761120,10084,    0
    11,136484,18761121,10139,    0
    11,136484,18761122,10216,    0
    11,136484,18761123,10225,    0
    11,136484,18761124,10206,    0
    11,136484,18761125,10224,    0
    11,136484,18761126,10194,    0
    11,136484,18761127,10111,    0
    11,136484,18761128,10108,    0
    11,136484,18761129,10108,    0
    11,136484,18761130,10151,    0
    11,136484,18761201,10146,    0
    11,136484,18761202,10079,    0
    11,136484,18761203,10022,    0
    11,136484,18761204, 9945,    0
    11,136484,18761205,10005,    0
    11,136484,18761206,10023,    0
    11,136484,18761207,10044,    0
    11,136484,18761208,10083,    0
    11,136484,18761209,10133,    0
    11,136484,18761210,10194,    0
    11,136484,18761211,10198,    0
    11,136484,18761212,10164,    0
    11,136484,18761213,10170,    0
    11,136484,18761214,10193,    0
    11,136484,18761215,10185,    0
    11,136484,18761216,10150,    0
    11,136484,18761217,10113,    0
    11,136484,18761218,10048,    0
    11,136484,18761219, 9980,    0
    11,136484,18761220, 9943,    0
    11,136484,18761221, 9908,    0
    11,136484,18761222, 9937,    0
    11,136484,18761223,10010,    0
    11,136484,18761224,10026,    0
    11,136484,18761225,10085,    0
    11,136484,18761226,10239,    0
    11,136484,18761227,10348,    0
    11,136484,18761228,10267,    0
    11,136484,18761229,10216,    0
    11,136484,18761230,10158,    0
    11,136484,18761231,10125,    0
    11,136484,18770101,10070,    0
    11,136484,18770102,10136,    0
    11,136484,18770103,10155,    0
    11,136484,18770104,10069,    0
    11,136484,18770105,10041,    0
    11,136484,18770106,10116,    0
    11,136484,18770107,10148,    0
    11,136484,18770108,10214,    0
    11,136484,18770109,10234,    0
    11,136484,18770110,10202,    0
    11,136484,18770111,10131,    0
    11,136484,18770112,10099,    0
    11,136484,18770113,10185,    0
    11,136484,18770114,10210,    0
    11,136484,18770115,10186,    0
    11,136484,18770116,10270,    0
    11,136484,18770117,10259,    0
    11,136484,18770118,10249,    0
    11,136484,18770119,10299,    0
    11,136484,18770120,10296,    0
    11,136484,18770121,10302,    0
    11,136484,18770122,10357,    0
    11,136484,18770123,10340,    0
    11,136484,18770124,10279,    0
    11,136484,18770125,10211,    0
    11,136484,18770126,10122,    0
    11,136484,18770127,10260,    0
    11,136484,18770128,10276,    0
    11,136484,18770129,10197,    0
    11,136484,18770130,10122,    0
    11,136484,18770131,10106,    0
    11,136484,18770201,10223,    0
    11,136484,18770202,10280,    0
    11,136484,18770203,10291,    0
    11,136484,18770204,10247,    0
    11,136484,18770205,10295,    0
    11,136484,18770206,10291,    0
    11,136484,18770207,10216,    0
    11,136484,18770208,10200,    0
    11,136484,18770209,10178,    0
    11,136484,18770210,10133,    0
    11,136484,18770211,10140,    0
    11,136484,18770212,10121,    0
    11,136484,18770213,10063,    0
    11,136484,18770214,10191,    0
    11,136484,18770215,10216,    0
    11,136484,18770216,10179,    0
    11,136484,18770217,10155,    0
    11,136484,18770218,10224,    0
    11,136484,18770219,10185,    0
    11,136484,18770220,10015,    0
    11,136484,18770221, 9984,    0
    11,136484,18770222,10063,    0
    11,136484,18770223,10081,    0
    11,136484,18770224,10103,    0
    11,136484,18770225, 9986,    0
    11,136484,18770226, 9956,    0
    11,136484,18770227,10066,    0
    11,136484,18770228,10114,    0
    11,136484,18770301,10205,    0
    11,136484,18770302,10310,    0
    11,136484,18770303,10237,    0
    11,136484,18770304,10173,    0
    11,136484,18770305,10073,    0
    11,136484,18770306,10021,    0
    11,136484,18770307, 9989,    0
    11,136484,18770308,10009,    0
    11,136484,18770309,10114,    0
    11,136484,18770310,10180,    0
    11,136484,18770311,10189,    0
    11,136484,18770312,10208,    0
    11,136484,18770313,10054,    0
    11,136484,18770314,10098,    0
    11,136484,18770315,10111,    0
    11,136484,18770316,10082,    0
    11,136484,18770317,10075,    0
    11,136484,18770318,10093,    0
    11,136484,18770319, 9997,    0
    11,136484,18770320, 9876,    0
    11,136484,18770321, 9980,    0
    11,136484,18770322,10018,    0
    11,136484,18770323,10062,    0
    11,136484,18770324,10058,    0
    11,136484,18770325, 9994,    0
    11,136484,18770326, 9969,    0
    11,136484,18770327,10062,    0
    11,136484,18770328,10146,    0
    11,136484,18770329,10186,    0
    11,136484,18770330,10172,    0
    11,136484,18770331,10192,    0
    11,136484,18770401,10137,    0
    11,136484,18770402,10125,    0
    11,136484,18770403,10120,    0
    11,136484,18770404,10033,    0
    11,136484,18770405,10078,    0
    11,136484,18770406,10099,    0
    11,136484,18770407,10136,    0
    11,136484,18770408,10137,    0
    11,136484,18770409,10068,    0
    11,136484,18770410,10003,    0
    11,136484,18770411,10042,    0
    11,136484,18770412,10138,    0
    11,136484,18770413,10140,    0
    11,136484,18770414,10158,    0
    11,136484,18770415,10216,    0
    11,136484,18770416,10118,    0
    11,136484,18770417, 9986,    0
    11,136484,18770418, 9955,    0
    11,136484,18770419,10037,    0
    11,136484,18770420,10145,    0
    11,136484,18770421,10179,    0
    11,136484,18770422,10102,    0
    11,136484,18770423,10052,    0
    11,136484,18770424,10032,    0
    11,136484,18770425,10064,    0
    11,136484,18770426,10133,    0
    11,136484,18770427,10107,    0
    11,136484,18770428,10045,    0
    11,136484,18770429,10076,    0
    11,136484,18770430,10091,    0
    11,136484,18770501,10159,    0
    11,136484,18770502,10225,    0
    11,136484,18770503,10165,    0
    11,136484,18770504,10114,    0
    11,136484,18770505,10066,    0
    11,136484,18770506,10051,    0
    11,136484,18770507,10058,    0
    11,136484,18770508,10048,    0
    11,136484,18770509,10042,    0
    11,136484,18770510,10087,    0
    11,136484,18770511,10093,    0
    11,136484,18770512,10042,    0
    11,136484,18770513,10108,    0
    11,136484,18770514,10115,    0
    11,136484,18770515,10130,    0
    11,136484,18770516,10207,    0
    11,136484,18770517,10198,    0
    11,136484,18770518,10152,    0
    11,136484,18770519,10124,    0
    11,136484,18770520,10072,    0
    11,136484,18770521,10122,    0
    11,136484,18770522,10161,    0
    11,136484,18770523,10151,    0
    11,136484,18770524,10174,    0
    11,136484,18770525,10182,    0
    11,136484,18770526,10194,    0
    11,136484,18770527,10184,    0
    11,136484,18770528,10111,    0
    11,136484,18770529,10090,    0
    11,136484,18770530,10097,    0
    11,136484,18770531,10117,    0
    11,136484,18770601,10157,    0
    11,136484,18770602,10233,    0
    11,136484,18770603,10195,    0
